formula,element_1,element_2,composition_1,composition_2,melting_point,boiling_point,density,electronegativity,atomic_radius,electronegativity_difference,element_3,composition_3,alloy_type
Pt0.625Eu0.375,Pt,Eu,0.6249401838839385,0.37505981611606154,1505.8967582025375,3179.385259878744,15751.640624802842,1.8749353985946535,1.537529908058031,1.0799999999999998,,,binary
Cd0.871Tm0.129,Cd,Tm,0.8708238577692066,0.12917614223079343,779.4156890276953,1252.9676068167705,8990.8836835673,1.6331624974184507,1.5758352284461588,0.43999999999999995,,,binary
Cr0.612Nb0.388,Cr,Nb,0.6122330516241096,0.38776694837589043,2279.293004418883,3555.2391060973077,6771.97277535619,1.6367339830974466,1.4193883474187945,0.05999999999999983,,,binary
Mg0.261Al0.739,Mg,Al,0.26136579424481166,0.7386342057551883,1096.8484920515568,2421.761261844275,2393.509348812939,1.5315902617265567,1.315341448561203,0.30000000000000004,,,binary
Dy0.329Y0.671,Dy,Y,0.32880520936695634,0.6711947906330437,1596.416645562159,4341.399266845269,5189.249778453947,1.22,1.7835597395316523,0.0,,,binary
V0.508Sm0.492,V,Sm,0.5084382803190567,0.4915617196809433,1695.1192545013776,3011.7756783406635,7124.415025132842,1.403881608946766,1.5957808598404717,0.45999999999999996,,,binary
Er0.592Ru0.408,Er,Ru,0.5921519885628396,0.40784801143716043,2334.3876056036165,4326.14380938471,10940.618614159966,1.631534090979674,1.5664683948532776,0.9600000000000002,,,binary
Ho0.388V0.612,Ho,V,0.3877919986203707,0.6122080013796293,1796.737330210846,3325.8764457127722,7371.35926486906,1.4748832005518517,1.5051167994481482,0.3999999999999999,,,binary
Tb0.881Al0.119,Tb,Al,0.8805167207565592,0.11948327924344082,1865.6219888112587,2940.27085194788,8468.668123297748,1.1609364724141549,1.6902583603782795,0.51,,,binary
Fe0.724Ag0.276,Fe,Ag,0.7237383031811339,0.27626169681886614,1681.5731500511206,3187.290075741422,8509.0187947195,1.8576261696818868,1.4552523393637733,0.09999999999999987,,,binary
Re0.416Dy0.584,Re,Dy,0.416114493640965,0.583885506359035,2216.3764371073125,4408.299486739802,14638.689200291003,1.5029578556758563,1.583554202543614,0.6799999999999999,,,binary
Nd0.514Mo0.486,Nd,Mo,0.5141941607914359,0.4858058392085641,2275.3890542558906,4115.172805064179,7981.319174175998,1.6355219559927354,1.6556776643165745,1.0200000000000002,,,binary
Lu0.155Tm0.845,Lu,Tm,0.1548937375496472,0.8451062624503528,1548.6026783448551,2648.4805568398733,9800.066337076532,1.2530978747509929,1.75,0.020000000000000018,,,binary
Fe0.328Ce0.672,Fe,Ce,0.32759502962910353,0.6724049703708965,1184.7500724705872,3282.6703242236213,6746.86555857671,1.3525924710366637,1.7025822366669034,0.71,,,binary
Ce0.378Nd0.622,Ce,Nd,0.37847619859859394,0.6215238014014061,1030.8390514009075,3187.553232807392,5991.747817943862,1.1324304760280282,1.85,0.019999999999999796,,,binary
Ag0.585Ru0.415,Ag,Ru,0.5850907263938018,0.4149092736061982,1729.794502852338,3019.0360975274825,9436.390099574772,2.0420255038736737,1.4755272179181407,0.27000000000000024,,,binary
Mo0.844Ca0.156,Mo,Ca,0.8437710726496962,0.1562289273503038,3147.2211082618,4972.6077248594665,8221.538285705066,1.9787744442736477,1.5046801245726062,1.1600000000000001,,,binary
Pr0.309Al0.691,Pr,Al,0.3088860045375513,0.6911139954624488,1046.0082868337297,3156.6493400083395,4383.560480459207,1.4617347178219755,1.435331602722531,0.4800000000000002,,,binary
Au0.185Sc0.815,Au,Sc,0.18517196511406128,0.8148280348859387,1584.46462018243,3447.2209978169035,5677.004268418768,1.5785029188345923,1.5537070087214848,1.18,,,binary
Mn0.335Sc0.665,Mn,Sc,0.3354014595744961,0.6645985404255039,1485.9486102137284,3051.0986522511425,5068.73256913698,1.4237262773191544,1.5329197080851007,0.18999999999999995,,,binary
Ni0.865Sc0.135,Ni,Sc,0.8653674796682201,0.13463252033177986,2189.7654510590983,2793.9336642547223,8677.435395671762,1.835952113817521,1.383658130082945,0.5499999999999998,,,binary
La0.300Pr0.700,La,Pr,0.30011319335813436,0.6998868066418656,1154.178791989245,3900.3628164790616,5537.139898225509,1.1209966041992558,1.8800113193358134,0.029999999999999805,,,binary
Mg0.551Ir0.449,Mg,Ir,0.5505348830439442,0.44946511695605584,1519.6041148652162,2641.157192577331,11225.158477427973,1.71002395409089,1.4325802324565917,0.8900000000000001,,,binary
Rh0.869W0.131,Rh,W,0.8689909802412915,0.1310090197587085,2272.35590443526,4489.249164238911,14710.827205077076,2.2904807215806966,1.35,0.08000000000000007,,,binary
Ca0.469Ho0.531,Ca,Ho,0.4685763531716097,0.5314236468283903,1530.5273106458287,2804.589002788695,5624.717534093628,1.1222274387705298,1.7734288176585804,0.22999999999999998,,,binary
Nd0.486Ti0.514,Nd,Ti,0.48557612965266883,0.5144238703473312,1430.1430230913911,3942.179470778448,5280.302477276082,1.3457695481389322,1.618509258343701,0.40000000000000013,,,binary
Pd0.406Mn0.594,Pd,Mn,0.4061385967353689,0.5938614032646311,1794.2370154436037,3125.298289811685,9744.743394199972,1.8139900878779898,1.4,0.6500000000000001,,,binary
Ru0.661Ho0.339,Ru,Ho,0.6609408809538492,0.3390591190461508,1965.2388795230222,3576.5401522999437,12633.763889861597,1.8711126545252337,1.452576603570768,0.9700000000000002,,,binary
Ta0.864Au0.136,Ta,Au,0.8643565496986881,0.13564345030131186,2973.9712404042793,5420.850832969196,18300.174130135933,1.6410691883133643,1.4364356549698687,1.04,,,binary
Y0.108La0.892,Y,La,0.10777855337153995,0.89222144662846,1345.9330702370614,3832.509791841938,5841.095942549835,1.112933426404585,1.933833216994269,0.11999999999999988,,,binary
Pd0.330Rh0.670,Pd,Rh,0.32983166630869765,0.6701683336913024,2036.388826450292,4046.264641165706,12990.5595753773,2.2536134666953043,1.366491583315435,0.07999999999999963,,,binary
Pt0.699Ho0.301,Pt,Ho,0.6990305055443924,0.3009694944556076,1898.7372440053327,4172.890385556819,17165.1951580431,1.9639820308216118,1.470387797782243,1.0499999999999998,,,binary
W0.544Mn0.456,W,Mn,0.5436412032329812,0.45635879676701885,2471.8472678869634,3912.1734572287405,12516.179198885391,1.9903493746187146,1.372817939838351,0.8099999999999998,,,binary
Nb0.351Sr0.649,Nb,Sr,0.35109822364770127,0.6489017763522987,1602.0046740590278,3185.2014509206097,4335.878928027603,1.1782138453710058,1.8068959769937643,0.6500000000000001,,,binary
Tc0.315Pr0.685,Tc,Pr,0.31526062597503923,0.6847393740249608,1623.2773570105269,3616.2154377966863,7959.437755863533,1.3727506820007802,1.6923696870124805,0.77,,,binary
Lu0.844Ho0.156,Lu,Ho,0.8442042106981722,0.1557957893018278,1609.053499929931,3490.042751335444,9490.568809397775,1.263768168427927,1.75,0.040000000000000036,,,binary
Mo0.690Ba0.310,Mo,Ba,0.689689798353115,0.31031020164688505,2432.3315054509794,4143.241247240454,7199.0110558172655,1.7659060439084562,1.6672171411528194,1.27,,,binary
Rh0.294Lu0.706,Rh,Lu,0.293645214275971,0.706354785724029,2235.2586011540066,3840.1338213667927,10817.558755660812,1.5665816664187306,1.6325419142896116,1.0099999999999998,,,binary
Pd0.283Tc0.717,Pd,Tc,0.283366025702754,0.7166339742972461,2257.3531343583218,3953.2013810722474,11901.90096222557,1.9850098077108262,1.3641683012851378,0.30000000000000027,,,binary
Rh0.385Eu0.615,Rh,Eu,0.38482189867493843,0.6151781013250616,1610.0218067504652,2174.1102140978587,7585.100605347657,1.6156076505689334,1.6575890506625308,1.0799999999999998,,,binary
Co0.836Ni0.164,Co,Ni,0.8361505036263917,0.16384949637360835,1716.5384875085115,3279.621938078319,9963.514009972003,1.884915484891208,1.35,0.030000000000000027,,,binary
Ho0.494Dy0.506,Ho,Dy,0.49413189061776985,0.5058681093822301,1574.9714198030688,2770.41631468725,8227.120732738835,1.2249413189061777,1.75,0.010000000000000009,,,binary
Al0.866La0.134,Al,La,0.8663944723741003,0.13360552762589972,890.5451783603921,2817.713075421315,3404.0093400880487,1.5418611809107914,1.3435238693381297,0.51,,,binary
Sr0.597Os0.403,Sr,Os,0.5965339798654133,0.40346602013458666,1753.6444693544333,3253.0418468931666,8871.704676425676,1.4543325251682333,1.7175737859057894,1.2500000000000002,,,binary
Ba0.795Pr0.205,Ba,Pr,0.7950150684996428,0.20498493150035724,984.1096968282692,2353.878317181582,4846.93805232568,0.9391963835600858,2.088504520549893,0.23999999999999988,,,binary
Ba0.888Nb0.112,Ba,Nb,0.8875157461420436,0.11248425385795635,1163.957800639658,1923.3915262198402,3263.7894934329443,0.9698638202391491,2.0712610222994305,0.7100000000000001,,,binary
Sc0.418Ag0.582,Sc,Ag,0.4183035982971953,0.5816964017028047,1482.1837690539228,2881.0304098888278,7626.615259976985,1.6915669489705987,1.6,0.5699999999999998,,,binary
Pr0.143Cu0.857,Pr,Cu,0.14331853703102732,0.8566814629689727,1358.6976627937565,3629.9943125735576,8129.5503874237265,1.789644726486109,1.4216592685155138,0.77,,,binary
Hg0.852Sr0.148,Hg,Sr,0.8517235370920178,0.14827646290798224,387.0592876244243,654.2769972625504,354.67710947272235,1.8443097139466187,1.5741382314539911,1.05,,,binary
V0.378Sc0.622,V,Sc,0.37783116932938643,0.6221688306706136,1600.4286752571127,3229.7322244040884,4146.451265233347,1.4620144157189343,1.5055422076676535,0.2699999999999998,,,binary
Ho0.466Nb0.534,Ho,Nb,0.46575682745282165,0.5342431725471783,2302.7695890890773,4099.521366330523,7870.161759996561,1.4276699738424559,1.5897270482358463,0.3700000000000001,,,binary
Ni0.515Er0.485,Ni,Er,0.5145641115908062,0.4854358884091938,1730.365249801113,2690.3399909964346,10209.519053661108,1.58475795476584,1.5441743553636775,0.6699999999999999,,,binary
Ta0.107Er0.893,Ta,Er,0.10673488385570035,0.8932651161442997,1901.2858537894645,3250.3692875827296,11444.63178302247,1.267751069802482,1.71797953484329,0.26,,,binary
Ho0.404Tc0.596,Ho,Tc,0.40354240286951193,0.5964575971304881,1882.1590008672495,3473.9128740930687,9267.425886003508,1.629626590077427,1.511416961147805,0.6699999999999999,,,binary
Co0.389Ta0.611,Co,Ta,0.38928186066614445,0.6107181393338555,2679.204614565151,4950.56822489426,14641.469996302114,1.647927107053135,1.4110718139333855,0.3799999999999999,,,binary
Pd0.539Nb0.461,Pd,Nb,0.5388507203033509,0.4611492796966491,2832.7302553198906,3144.643092780158,11065.60241805282,1.9233104321820105,1.4230574639848323,0.6000000000000001,,,binary
Rh0.477Ag0.523,Rh,Ag,0.4770762917907644,0.5229237082092356,1617.5577158414717,2980.677928135108,10716.975565985866,2.096976702126767,1.480730927052309,0.34999999999999987,,,binary
Eu0.393W0.607,Eu,W,0.3927393208975415,0.6072606791024585,2432.312057428095,4961.303011609897,14907.39235175532,1.9044223877588518,1.5463696604487707,1.16,,,binary
Ba0.268Hg0.732,Ba,Hg,0.26842598568852505,0.731574014311475,440.8686801477109,1176.0114617673544,799.6684802508516,1.7020471558857373,1.6744768906975414,1.1099999999999999,,,binary
Er0.392Os0.608,Er,Os,0.39206238898233225,0.6079376110176677,2354.873653248794,3476.438286942957,16089.926353511808,1.823620106576961,1.4764280750420495,0.9600000000000002,,,binary
Pt0.461Ag0.539,Pt,Ag,0.4605831931822849,0.5394168068177151,1632.3513995936453,3233.8743652252083,15601.752949162254,2.0912041176138,1.4848542017044288,0.34999999999999987,,,binary
Pr0.883Cu0.117,Pr,Cu,0.8834179614537521,0.11658203854624793,1052.5410520815176,3803.4458617581067,7071.289188317663,1.2197681696806109,1.791708980726876,0.77,,,binary
Ho0.751Ru0.249,Ho,Ru,0.7513525313131197,0.24864746868688026,2094.093206157504,2714.7619954969196,9985.559791215657,1.471188044626274,1.6381086390909039,0.9700000000000002,,,binary
Yb0.743Ag0.257,Yb,Ag,0.743270064805777,0.25672993519422305,997.9069461622723,1648.780670537745,7981.236570957876,1.3130858462112052,1.7114905097208666,0.8299999999999998,,,binary
Ce0.785Hg0.215,Ce,Hg,0.7850469909959041,0.21495300900409586,896.8943567351665,2733.075278045302,5254.473469576015,1.3091586479236046,1.7747664468485667,0.8799999999999999,,,binary
Mo0.740Zn0.260,Mo,Zn,0.7400299665877099,0.2599700334122901,1967.3961087355017,4395.203298262317,9269.419578773202,2.027415282959732,1.424002996658771,0.5100000000000002,,,binary
Lu0.478Zn0.522,Lu,Zn,0.47838961962263793,0.5216103803773621,1425.6305873447861,2248.6054821506173,7990.644263703561,1.4682119445433974,1.5413558478490552,0.3799999999999999,,,binary
Al0.437Nb0.563,Al,Nb,0.43721653520821224,0.5627834647917878,1806.3246910706655,4398.534875621494,5577.6291806193485,1.6043721653520824,1.3625566929583575,0.010000000000000009,,,binary
Cu0.514Gd0.486,Cu,Gd,0.5136055799364005,0.48639442006359945,1562.9389262420045,3228.7120968233985,6759.740660077945,1.5595239059554804,1.56887748902862,0.7,,,binary
Yb0.728Ta0.272,Yb,Ta,0.7282663493551027,0.2717336506448973,1596.3627488908153,2317.3619019756,9340.635498919852,1.208693460257959,1.6684799048065309,0.3999999999999999,,,binary
Hf0.550Pd0.450,Hf,Pd,0.549710761657369,0.450289238342631,1938.750236505855,4520.650222083229,12614.533828872098,1.705260314508368,1.4824566142486053,0.9000000000000001,,,binary
Pr0.419Cr0.581,Pr,Cr,0.4187215214906621,0.5812784785093379,1741.514863624893,3413.283245091825,7598.688361284252,1.438077593609949,1.588424684670798,0.53,,,binary
Er0.148Zr0.852,Er,Zr,0.14802910217921328,0.8519708978207867,2075.5624898388423,4110.403242844813,5667.088661413098,1.316677380803871,1.5796058204358427,0.09000000000000008,,,binary
Pd0.771Sr0.229,Pd,Sr,0.7711773671499622,0.2288226328500378,1536.815342362768,2696.8303344081737,9979.373995225695,1.913971708937453,1.5372935797100227,1.2500000000000002,,,binary
Co0.696Mg0.304,Co,Mg,0.695674576369861,0.30432542363013904,1458.6986724813617,2822.6341437564765,6308.470731703444,1.7065345085308208,1.3956488135445209,0.5699999999999998,,,binary
Pd0.388Os0.612,Pd,Os,0.38824526405543114,0.6117547359445689,2716.608164812555,5021.03489433966,19132.011982144002,2.2,1.338824526405543,0.0,,,binary
Ce0.375Pd0.625,Ce,Pd,0.37531222116849017,0.6246877788315098,1533.5313907140983,3181.2408213044155,9386.51807172351,1.7946628011380308,1.5688904995258206,1.08,,,binary
Au0.381Ni0.619,Au,Ni,0.3808723918638741,0.6191276081361259,1444.875347956339,2993.099997325545,13838.267521268916,2.1499496068742405,1.35,0.6300000000000001,,,binary
Ho0.259Sm0.741,Ho,Sm,0.2591664885094985,0.7408335114905015,1413.7348079814178,2001.364658449457,9092.932640318171,1.1855499893105699,1.8240833511490502,0.06000000000000005,,,binary
Pr0.619Tb0.381,Pr,Tb,0.6193047615196601,0.3806952384803399,1412.0526588524674,3042.0780520086573,6921.169769179763,1.1185791428455898,1.8119304761519661,0.029999999999999805,,,binary
Nb0.384Cd0.616,Nb,Cd,0.38408723071271345,0.6159127692872866,1437.9981373079727,3005.1714791609375,7664.160639912347,1.655432149235856,1.5115912769287287,0.08999999999999986,,,binary
Ho0.490Sc0.510,Ho,Sc,0.48999499544348935,0.5100050045565107,1948.0281463130216,3475.8180339912515,5465.2478472552475,1.2963006505923464,1.6734992493165235,0.13000000000000012,,,binary
Lu0.812Mg0.188,Lu,Mg,0.8117059593105764,0.18829404068942357,1688.1438664948848,2903.934783329022,8146.070294018192,1.277531761627577,1.702926489827644,0.040000000000000036,,,binary
Ir0.329Eu0.671,Ir,Eu,0.3292188612446313,0.6707811387553687,1632.9221322723788,2936.801707192344,12170.792648329805,1.5292188612446314,1.6853905693776845,1.0000000000000002,,,binary
Gd0.795Zn0.205,Gd,Zn,0.7946061203931304,0.2053938796068696,1296.8605923363536,2443.3486503215786,7728.241823488185,1.2924272458230912,1.7075727541769088,0.44999999999999996,,,binary
Gd0.437W0.563,Gd,W,0.4374531902746761,0.5625468097253239,2853.341601835369,4939.881500984706,13818.679780323111,1.8525542992813755,1.5468539356236044,1.16,,,binary
Eu0.424Pr0.576,Eu,Pr,0.4238181760841654,0.5761818239158346,1176.2975653861988,3242.5288012478895,6279.236005635889,1.1596672723258914,1.85,0.07000000000000006,,,binary
Mn0.230Fe0.770,Mn,Fe,0.2295995911575883,0.7704004088424117,1678.843074555696,2802.745948340297,7649.075539224838,1.7657121144758754,1.4,0.28,,,binary
Ru0.354Ta0.646,Ru,Ta,0.35350259335644896,0.646497406643551,3547.5273547947845,5172.044454984853,15107.046183515577,1.7474518153495144,1.3969746109965326,0.7000000000000002,,,binary
Cd0.314Tm0.686,Cd,Tm,0.3139779126965103,0.6860220873034897,1364.6079141482392,2055.047945611556,10895.795435265643,1.3881502815864644,1.687204417460698,0.43999999999999995,,,binary
Tb0.317Pt0.683,Tb,Pt,0.3169984810810792,0.6830015189189208,1996.7671020953248,3941.745026083934,17072.479827568943,1.9059417923243265,1.4767993924324316,1.1799999999999997,,,binary
Mg0.698Os0.302,Mg,Os,0.6983163987810598,0.3016836012189402,1250.4298237107819,2735.933626847971,8142.539353239838,1.578498405084857,1.4396632797562119,0.8900000000000001,,,binary
Y0.431Mg0.569,Y,Mg,0.43119124869893855,0.5688087513010615,1356.4389924439076,2165.581296862421,2804.7355360112438,1.2711927876170956,1.6293573746096817,0.09000000000000008,,,binary
Nb0.200Ti0.800,Nb,Ti,0.20003192858560334,0.7999680714143966,2016.3944448911761,4244.919148620048,5118.239729670004,1.5520019157151361,1.41000159642928,0.06000000000000005,,,binary
Rh0.301Dy0.699,Rh,Dy,0.3013176080014547,0.6986823919985453,2232.674943789404,3316.8956105219286,8485.129147005338,1.5393966644815418,1.6294729567994182,1.0599999999999998,,,binary
Lu0.700Er0.300,Lu,Er,0.6997917895320935,0.30020821046790647,1863.8038936891573,3285.6452892846855,7499.901649999365,1.2609937536859628,1.75,0.030000000000000027,,,binary
Tc0.418Zr0.582,Tc,Zr,0.4176364666402895,0.5823635333597105,2614.6671502176546,4946.843012348172,9052.858071367496,1.568052785984965,1.466472706671942,0.5699999999999998,,,binary
Co0.849Mn0.151,Co,Mn,0.8494349293630777,0.15056507063692226,1759.1325546088578,2645.3850642557977,8264.685361160173,1.8303135266898156,1.3575282535318463,0.32999999999999985,,,binary
Sr0.143Ce0.857,Sr,Ce,0.14306035057523792,0.8569396494247621,1155.1103346216319,2997.8651175474924,4561.8328190134835,1.0956797404022096,1.8714590525862858,0.17000000000000015,,,binary
Pt0.712Y0.288,Pt,Y,0.7119970977068766,0.2880029022931234,1926.8121463260557,3901.0707552415925,16524.989926890365,1.974716923569289,1.4796013060319055,1.0599999999999998,,,binary
Fe0.310Co0.690,Fe,Co,0.30996181141198975,0.6900381885880102,1911.1014497851677,3382.2719995741236,8804.054889631489,1.8645019094294004,1.3654980905705996,0.04999999999999982,,,binary
Zn0.624Fe0.376,Zn,Fe,0.6238661404346798,0.3761338595653202,1246.4186813528045,1624.088079655198,7790.284276870187,1.7177040947217574,1.368806692978266,0.18000000000000016,,,binary
Ir0.283Hf0.717,Ir,Hf,0.28348476438162634,0.7165152356183737,2733.2008720243007,4228.129043436092,13559.504699516026,1.5551362879434638,1.4933030471236748,0.9000000000000001,,,binary
Lu0.455Cd0.545,Lu,Cd,0.45452834145117216,0.5454716585488278,1109.6515127574141,2089.6502300173115,9883.836945048239,1.4990980965905076,1.6409056682902343,0.41999999999999993,,,binary
Cu0.771Y0.229,Cu,Y,0.7708142231142997,0.2291857768857003,1369.238968008646,3011.6783042679763,7417.355435865898,1.7441536717177237,1.4531335995985653,0.6799999999999999,,,binary
Ti0.631V0.369,Ti,V,0.6308393082430437,0.3691606917569563,2257.456936552929,3609.0005055023244,5007.368710825261,1.5732244622581262,1.3815419654121521,0.08999999999999986,,,binary
Ta0.474Sr0.526,Ta,Sr,0.4737547813354822,0.5262452186645178,2087.986231487718,4049.360488703734,8577.406860324267,1.2105651297345152,1.7394348702654847,0.55,,,binary
